label,filename,filepath
Expressionism,Amedeo_Modigliani_42.jpg,../train_images\Expressionism\Amedeo_Modigliani_42.jpg
Expressionism,Amedeo_Modigliani_43.jpg,../train_images\Expressionism\Amedeo_Modigliani_43.jpg
Expressionism,Amedeo_Modigliani_44.jpg,../train_images\Expressionism\Amedeo_Modigliani_44.jpg
Expressionism,Amedeo_Modigliani_45.jpg,../train_images\Expressionism\Amedeo_Modigliani_45.jpg
Expressionism,Amedeo_Modigliani_46.jpg,../train_images\Expressionism\Amedeo_Modigliani_46.jpg
Expressionism,Amedeo_Modigliani_47.jpg,../train_images\Expressionism\Amedeo_Modigliani_47.jpg
Expressionism,Amedeo_Modigliani_48.jpg,../train_images\Expressionism\Amedeo_Modigliani_48.jpg
Expressionism,Amedeo_Modigliani_49.jpg,../train_images\Expressionism\Amedeo_Modigliani_49.jpg
Expressionism,Amedeo_Modigliani_5.jpg,../train_images\Expressionism\Amedeo_Modigliani_5.jpg
Expressionism,Amedeo_Modigliani_50.jpg,../train_images\Expressionism\Amedeo_Modigliani_50.jpg
Expressionism,Amedeo_Modigliani_51.jpg,../train_images\Expressionism\Amedeo_Modigliani_51.jpg
Expressionism,Amedeo_Modigliani_52.jpg,../train_images\Expressionism\Amedeo_Modigliani_52.jpg
Expressionism,Amedeo_Modigliani_53.jpg,../train_images\Expressionism\Amedeo_Modigliani_53.jpg
Expressionism,Amedeo_Modigliani_55.jpg,../train_images\Expressionism\Amedeo_Modigliani_55.jpg
Expressionism,Amedeo_Modigliani_56.jpg,../train_images\Expressionism\Amedeo_Modigliani_56.jpg
Expressionism,Amedeo_Modigliani_57.jpg,../train_images\Expressionism\Amedeo_Modigliani_57.jpg
Expressionism,Amedeo_Modigliani_58.jpg,../train_images\Expressionism\Amedeo_Modigliani_58.jpg
Expressionism,Amedeo_Modigliani_59.jpg,../train_images\Expressionism\Amedeo_Modigliani_59.jpg
Expressionism,Amedeo_Modigliani_60.jpg,../train_images\Expressionism\Amedeo_Modigliani_60.jpg
Expressionism,Amedeo_Modigliani_62.jpg,../train_images\Expressionism\Amedeo_Modigliani_62.jpg
Expressionism,Amedeo_Modigliani_63.jpg,../train_images\Expressionism\Amedeo_Modigliani_63.jpg
Expressionism,Amedeo_Modigliani_64.jpg,../train_images\Expressionism\Amedeo_Modigliani_64.jpg
Expressionism,Amedeo_Modigliani_69.jpg,../train_images\Expressionism\Amedeo_Modigliani_69.jpg
Expressionism,Amedeo_Modigliani_7.jpg,../train_images\Expressionism\Amedeo_Modigliani_7.jpg
Expressionism,Amedeo_Modigliani_71.jpg,../train_images\Expressionism\Amedeo_Modigliani_71.jpg
Expressionism,Amedeo_Modigliani_74.jpg,../train_images\Expressionism\Amedeo_Modigliani_74.jpg
Expressionism,Amedeo_Modigliani_75.jpg,../train_images\Expressionism\Amedeo_Modigliani_75.jpg
Expressionism,Amedeo_Modigliani_76.jpg,../train_images\Expressionism\Amedeo_Modigliani_76.jpg
Expressionism,Amedeo_Modigliani_77.jpg,../train_images\Expressionism\Amedeo_Modigliani_77.jpg
Expressionism,Amedeo_Modigliani_79.jpg,../train_images\Expressionism\Amedeo_Modigliani_79.jpg
Expressionism,Amedeo_Modigliani_8.jpg,../train_images\Expressionism\Amedeo_Modigliani_8.jpg
Expressionism,Amedeo_Modigliani_80.jpg,../train_images\Expressionism\Amedeo_Modigliani_80.jpg
Expressionism,Amedeo_Modigliani_86.jpg,../train_images\Expressionism\Amedeo_Modigliani_86.jpg
Expressionism,Amedeo_Modigliani_88.jpg,../train_images\Expressionism\Amedeo_Modigliani_88.jpg
Expressionism,Amedeo_Modigliani_89.jpg,../train_images\Expressionism\Amedeo_Modigliani_89.jpg
Expressionism,Amedeo_Modigliani_9.jpg,../train_images\Expressionism\Amedeo_Modigliani_9.jpg
Expressionism,Amedeo_Modigliani_91.jpg,../train_images\Expressionism\Amedeo_Modigliani_91.jpg
Expressionism,Amedeo_Modigliani_92.jpg,../train_images\Expressionism\Amedeo_Modigliani_92.jpg
Expressionism,Amedeo_Modigliani_94.jpg,../train_images\Expressionism\Amedeo_Modigliani_94.jpg
Expressionism,Amedeo_Modigliani_96.jpg,../train_images\Expressionism\Amedeo_Modigliani_96.jpg
Expressionism,Amedeo_Modigliani_97.jpg,../train_images\Expressionism\Amedeo_Modigliani_97.jpg
Expressionism,Amedeo_Modigliani_98.jpg,../train_images\Expressionism\Amedeo_Modigliani_98.jpg
Expressionism,Amedeo_Modigliani_99.jpg,../train_images\Expressionism\Amedeo_Modigliani_99.jpg
Impressionism,Alfred_Sisley_1.jpg,../train_images\Impressionism\Alfred_Sisley_1.jpg
Impressionism,Alfred_Sisley_10.jpg,../train_images\Impressionism\Alfred_Sisley_10.jpg
Impressionism,Alfred_Sisley_100.jpg,../train_images\Impressionism\Alfred_Sisley_100.jpg
Impressionism,Alfred_Sisley_101.jpg,../train_images\Impressionism\Alfred_Sisley_101.jpg
Impressionism,Alfred_Sisley_102.jpg,../train_images\Impressionism\Alfred_Sisley_102.jpg
Impressionism,Alfred_Sisley_103.jpg,../train_images\Impressionism\Alfred_Sisley_103.jpg
Impressionism,Alfred_Sisley_104.jpg,../train_images\Impressionism\Alfred_Sisley_104.jpg
Impressionism,Alfred_Sisley_105.jpg,../train_images\Impressionism\Alfred_Sisley_105.jpg
Impressionism,Alfred_Sisley_106.jpg,../train_images\Impressionism\Alfred_Sisley_106.jpg
Impressionism,Alfred_Sisley_107.jpg,../train_images\Impressionism\Alfred_Sisley_107.jpg
Impressionism,Alfred_Sisley_108.jpg,../train_images\Impressionism\Alfred_Sisley_108.jpg
Impressionism,Alfred_Sisley_109.jpg,../train_images\Impressionism\Alfred_Sisley_109.jpg
Impressionism,Alfred_Sisley_11.jpg,../train_images\Impressionism\Alfred_Sisley_11.jpg
Impressionism,Alfred_Sisley_112.jpg,../train_images\Impressionism\Alfred_Sisley_112.jpg
Impressionism,Alfred_Sisley_113.jpg,../train_images\Impressionism\Alfred_Sisley_113.jpg
Impressionism,Alfred_Sisley_114.jpg,../train_images\Impressionism\Alfred_Sisley_114.jpg
Impressionism,Alfred_Sisley_115.jpg,../train_images\Impressionism\Alfred_Sisley_115.jpg
Impressionism,Alfred_Sisley_116.jpg,../train_images\Impressionism\Alfred_Sisley_116.jpg
Impressionism,Alfred_Sisley_119.jpg,../train_images\Impressionism\Alfred_Sisley_119.jpg
Impressionism,Alfred_Sisley_12.jpg,../train_images\Impressionism\Alfred_Sisley_12.jpg
Impressionism,Alfred_Sisley_120.jpg,../train_images\Impressionism\Alfred_Sisley_120.jpg
Impressionism,Alfred_Sisley_121.jpg,../train_images\Impressionism\Alfred_Sisley_121.jpg
Impressionism,Alfred_Sisley_122.jpg,../train_images\Impressionism\Alfred_Sisley_122.jpg
Impressionism,Alfred_Sisley_123.jpg,../train_images\Impressionism\Alfred_Sisley_123.jpg
Impressionism,Alfred_Sisley_124.jpg,../train_images\Impressionism\Alfred_Sisley_124.jpg
Impressionism,Alfred_Sisley_126.jpg,../train_images\Impressionism\Alfred_Sisley_126.jpg
Impressionism,Alfred_Sisley_127.jpg,../train_images\Impressionism\Alfred_Sisley_127.jpg
Impressionism,Alfred_Sisley_128.jpg,../train_images\Impressionism\Alfred_Sisley_128.jpg
Impressionism,Alfred_Sisley_129.jpg,../train_images\Impressionism\Alfred_Sisley_129.jpg
Impressionism,Alfred_Sisley_13.jpg,../train_images\Impressionism\Alfred_Sisley_13.jpg
Impressionism,Alfred_Sisley_131.jpg,../train_images\Impressionism\Alfred_Sisley_131.jpg
Impressionism,Alfred_Sisley_132.jpg,../train_images\Impressionism\Alfred_Sisley_132.jpg
Impressionism,Alfred_Sisley_133.jpg,../train_images\Impressionism\Alfred_Sisley_133.jpg
Impressionism,Alfred_Sisley_134.jpg,../train_images\Impressionism\Alfred_Sisley_134.jpg
Impressionism,Alfred_Sisley_135.jpg,../train_images\Impressionism\Alfred_Sisley_135.jpg
Impressionism,Alfred_Sisley_137.jpg,../train_images\Impressionism\Alfred_Sisley_137.jpg
Impressionism,Alfred_Sisley_138.jpg,../train_images\Impressionism\Alfred_Sisley_138.jpg
Impressionism,Alfred_Sisley_14.jpg,../train_images\Impressionism\Alfred_Sisley_14.jpg
Impressionism,Alfred_Sisley_140.jpg,../train_images\Impressionism\Alfred_Sisley_140.jpg
Impressionism,Alfred_Sisley_141.jpg,../train_images\Impressionism\Alfred_Sisley_141.jpg
Impressionism,Alfred_Sisley_142.jpg,../train_images\Impressionism\Alfred_Sisley_142.jpg
Impressionism,Alfred_Sisley_143.jpg,../train_images\Impressionism\Alfred_Sisley_143.jpg
Impressionism,Alfred_Sisley_144.jpg,../train_images\Impressionism\Alfred_Sisley_144.jpg
Impressionism,Alfred_Sisley_146.jpg,../train_images\Impressionism\Alfred_Sisley_146.jpg
Impressionism,Alfred_Sisley_147.jpg,../train_images\Impressionism\Alfred_Sisley_147.jpg
Impressionism,Alfred_Sisley_148.jpg,../train_images\Impressionism\Alfred_Sisley_148.jpg
Impressionism,Alfred_Sisley_149.jpg,../train_images\Impressionism\Alfred_Sisley_149.jpg
Impressionism,Alfred_Sisley_150.jpg,../train_images\Impressionism\Alfred_Sisley_150.jpg
Impressionism,Alfred_Sisley_151.jpg,../train_images\Impressionism\Alfred_Sisley_151.jpg
Impressionism,Alfred_Sisley_152.jpg,../train_images\Impressionism\Alfred_Sisley_152.jpg
Impressionism,Alfred_Sisley_153.jpg,../train_images\Impressionism\Alfred_Sisley_153.jpg
Impressionism,Alfred_Sisley_154.jpg,../train_images\Impressionism\Alfred_Sisley_154.jpg
Impressionism,Alfred_Sisley_155.jpg,../train_images\Impressionism\Alfred_Sisley_155.jpg
Impressionism,Alfred_Sisley_156.jpg,../train_images\Impressionism\Alfred_Sisley_156.jpg
Impressionism,Alfred_Sisley_157.jpg,../train_images\Impressionism\Alfred_Sisley_157.jpg
Impressionism,Alfred_Sisley_158.jpg,../train_images\Impressionism\Alfred_Sisley_158.jpg
Impressionism,Alfred_Sisley_159.jpg,../train_images\Impressionism\Alfred_Sisley_159.jpg
Impressionism,Alfred_Sisley_160.jpg,../train_images\Impressionism\Alfred_Sisley_160.jpg
Impressionism,Alfred_Sisley_164.jpg,../train_images\Impressionism\Alfred_Sisley_164.jpg
Impressionism,Alfred_Sisley_165.jpg,../train_images\Impressionism\Alfred_Sisley_165.jpg
Impressionism,Alfred_Sisley_166.jpg,../train_images\Impressionism\Alfred_Sisley_166.jpg
Impressionism,Alfred_Sisley_167.jpg,../train_images\Impressionism\Alfred_Sisley_167.jpg
Impressionism,Alfred_Sisley_168.jpg,../train_images\Impressionism\Alfred_Sisley_168.jpg
Impressionism,Alfred_Sisley_169.jpg,../train_images\Impressionism\Alfred_Sisley_169.jpg
Impressionism,Alfred_Sisley_17.jpg,../train_images\Impressionism\Alfred_Sisley_17.jpg
Impressionism,Alfred_Sisley_170.jpg,../train_images\Impressionism\Alfred_Sisley_170.jpg
Impressionism,Alfred_Sisley_171.jpg,../train_images\Impressionism\Alfred_Sisley_171.jpg
Impressionism,Alfred_Sisley_172.jpg,../train_images\Impressionism\Alfred_Sisley_172.jpg
Impressionism,Alfred_Sisley_173.jpg,../train_images\Impressionism\Alfred_Sisley_173.jpg
Impressionism,Alfred_Sisley_174.jpg,../train_images\Impressionism\Alfred_Sisley_174.jpg
Impressionism,Alfred_Sisley_176.jpg,../train_images\Impressionism\Alfred_Sisley_176.jpg
Impressionism,Alfred_Sisley_177.jpg,../train_images\Impressionism\Alfred_Sisley_177.jpg
Impressionism,Alfred_Sisley_178.jpg,../train_images\Impressionism\Alfred_Sisley_178.jpg
Impressionism,Alfred_Sisley_179.jpg,../train_images\Impressionism\Alfred_Sisley_179.jpg
Impressionism,Alfred_Sisley_18.jpg,../train_images\Impressionism\Alfred_Sisley_18.jpg
Impressionism,Alfred_Sisley_180.jpg,../train_images\Impressionism\Alfred_Sisley_180.jpg
Impressionism,Alfred_Sisley_181.jpg,../train_images\Impressionism\Alfred_Sisley_181.jpg
Impressionism,Alfred_Sisley_182.jpg,../train_images\Impressionism\Alfred_Sisley_182.jpg
Impressionism,Alfred_Sisley_183.jpg,../train_images\Impressionism\Alfred_Sisley_183.jpg
Impressionism,Alfred_Sisley_184.jpg,../train_images\Impressionism\Alfred_Sisley_184.jpg
Impressionism,Alfred_Sisley_185.jpg,../train_images\Impressionism\Alfred_Sisley_185.jpg
Impressionism,Alfred_Sisley_187.jpg,../train_images\Impressionism\Alfred_Sisley_187.jpg
Impressionism,Alfred_Sisley_188.jpg,../train_images\Impressionism\Alfred_Sisley_188.jpg
Impressionism,Alfred_Sisley_189.jpg,../train_images\Impressionism\Alfred_Sisley_189.jpg
Impressionism,Alfred_Sisley_191.jpg,../train_images\Impressionism\Alfred_Sisley_191.jpg
Impressionism,Alfred_Sisley_192.jpg,../train_images\Impressionism\Alfred_Sisley_192.jpg
Impressionism,Alfred_Sisley_193.jpg,../train_images\Impressionism\Alfred_Sisley_193.jpg
Impressionism,Alfred_Sisley_195.jpg,../train_images\Impressionism\Alfred_Sisley_195.jpg
Impressionism,Alfred_Sisley_196.jpg,../train_images\Impressionism\Alfred_Sisley_196.jpg
Impressionism,Alfred_Sisley_198.jpg,../train_images\Impressionism\Alfred_Sisley_198.jpg
Impressionism,Alfred_Sisley_199.jpg,../train_images\Impressionism\Alfred_Sisley_199.jpg
Impressionism,Alfred_Sisley_20.jpg,../train_images\Impressionism\Alfred_Sisley_20.jpg
Impressionism,Alfred_Sisley_200.jpg,../train_images\Impressionism\Alfred_Sisley_200.jpg
Impressionism,Alfred_Sisley_201.jpg,../train_images\Impressionism\Alfred_Sisley_201.jpg
Impressionism,Alfred_Sisley_202.jpg,../train_images\Impressionism\Alfred_Sisley_202.jpg
Impressionism,Alfred_Sisley_203.jpg,../train_images\Impressionism\Alfred_Sisley_203.jpg
Impressionism,Alfred_Sisley_204.jpg,../train_images\Impressionism\Alfred_Sisley_204.jpg
Impressionism,Alfred_Sisley_205.jpg,../train_images\Impressionism\Alfred_Sisley_205.jpg
Impressionism,Alfred_Sisley_206.jpg,../train_images\Impressionism\Alfred_Sisley_206.jpg
Impressionism,Alfred_Sisley_207.jpg,../train_images\Impressionism\Alfred_Sisley_207.jpg
Impressionism,Alfred_Sisley_208.jpg,../train_images\Impressionism\Alfred_Sisley_208.jpg
Impressionism,Alfred_Sisley_209.jpg,../train_images\Impressionism\Alfred_Sisley_209.jpg
Impressionism,Alfred_Sisley_21.jpg,../train_images\Impressionism\Alfred_Sisley_21.jpg
Impressionism,Alfred_Sisley_210.jpg,../train_images\Impressionism\Alfred_Sisley_210.jpg
Impressionism,Alfred_Sisley_211.jpg,../train_images\Impressionism\Alfred_Sisley_211.jpg
Impressionism,Alfred_Sisley_212.jpg,../train_images\Impressionism\Alfred_Sisley_212.jpg
Impressionism,Alfred_Sisley_213.jpg,../train_images\Impressionism\Alfred_Sisley_213.jpg
Impressionism,Alfred_Sisley_214.jpg,../train_images\Impressionism\Alfred_Sisley_214.jpg
Impressionism,Alfred_Sisley_215.jpg,../train_images\Impressionism\Alfred_Sisley_215.jpg
Impressionism,Alfred_Sisley_216.jpg,../train_images\Impressionism\Alfred_Sisley_216.jpg
Impressionism,Alfred_Sisley_217.jpg,../train_images\Impressionism\Alfred_Sisley_217.jpg
Impressionism,Alfred_Sisley_218.jpg,../train_images\Impressionism\Alfred_Sisley_218.jpg
Impressionism,Alfred_Sisley_219.jpg,../train_images\Impressionism\Alfred_Sisley_219.jpg
Impressionism,Alfred_Sisley_220.jpg,../train_images\Impressionism\Alfred_Sisley_220.jpg
Impressionism,Alfred_Sisley_221.jpg,../train_images\Impressionism\Alfred_Sisley_221.jpg
Impressionism,Alfred_Sisley_222.jpg,../train_images\Impressionism\Alfred_Sisley_222.jpg
Impressionism,Alfred_Sisley_223.jpg,../train_images\Impressionism\Alfred_Sisley_223.jpg
Impressionism,Alfred_Sisley_224.jpg,../train_images\Impressionism\Alfred_Sisley_224.jpg
Impressionism,Alfred_Sisley_225.jpg,../train_images\Impressionism\Alfred_Sisley_225.jpg
Impressionism,Alfred_Sisley_226.jpg,../train_images\Impressionism\Alfred_Sisley_226.jpg
Impressionism,Alfred_Sisley_228.jpg,../train_images\Impressionism\Alfred_Sisley_228.jpg
Impressionism,Alfred_Sisley_229.jpg,../train_images\Impressionism\Alfred_Sisley_229.jpg
Impressionism,Alfred_Sisley_23.jpg,../train_images\Impressionism\Alfred_Sisley_23.jpg
Impressionism,Alfred_Sisley_231.jpg,../train_images\Impressionism\Alfred_Sisley_231.jpg
Impressionism,Alfred_Sisley_232.jpg,../train_images\Impressionism\Alfred_Sisley_232.jpg
Impressionism,Alfred_Sisley_233.jpg,../train_images\Impressionism\Alfred_Sisley_233.jpg
Impressionism,Alfred_Sisley_234.jpg,../train_images\Impressionism\Alfred_Sisley_234.jpg
Impressionism,Alfred_Sisley_235.jpg,../train_images\Impressionism\Alfred_Sisley_235.jpg
Impressionism,Alfred_Sisley_236.jpg,../train_images\Impressionism\Alfred_Sisley_236.jpg
Impressionism,Alfred_Sisley_237.jpg,../train_images\Impressionism\Alfred_Sisley_237.jpg
Impressionism,Alfred_Sisley_238.jpg,../train_images\Impressionism\Alfred_Sisley_238.jpg
Impressionism,Alfred_Sisley_239.jpg,../train_images\Impressionism\Alfred_Sisley_239.jpg
Impressionism,Alfred_Sisley_24.jpg,../train_images\Impressionism\Alfred_Sisley_24.jpg
Impressionism,Alfred_Sisley_241.jpg,../train_images\Impressionism\Alfred_Sisley_241.jpg
Impressionism,Alfred_Sisley_242.jpg,../train_images\Impressionism\Alfred_Sisley_242.jpg
Impressionism,Alfred_Sisley_243.jpg,../train_images\Impressionism\Alfred_Sisley_243.jpg
Impressionism,Alfred_Sisley_244.jpg,../train_images\Impressionism\Alfred_Sisley_244.jpg
Impressionism,Alfred_Sisley_245.jpg,../train_images\Impressionism\Alfred_Sisley_245.jpg
Impressionism,Alfred_Sisley_246.jpg,../train_images\Impressionism\Alfred_Sisley_246.jpg
Impressionism,Alfred_Sisley_247.jpg,../train_images\Impressionism\Alfred_Sisley_247.jpg
Impressionism,Alfred_Sisley_248.jpg,../train_images\Impressionism\Alfred_Sisley_248.jpg
Impressionism,Alfred_Sisley_249.jpg,../train_images\Impressionism\Alfred_Sisley_249.jpg
Impressionism,Alfred_Sisley_25.jpg,../train_images\Impressionism\Alfred_Sisley_25.jpg
Impressionism,Alfred_Sisley_250.jpg,../train_images\Impressionism\Alfred_Sisley_250.jpg
Impressionism,Alfred_Sisley_251.jpg,../train_images\Impressionism\Alfred_Sisley_251.jpg
Impressionism,Alfred_Sisley_252.jpg,../train_images\Impressionism\Alfred_Sisley_252.jpg
Impressionism,Alfred_Sisley_253.jpg,../train_images\Impressionism\Alfred_Sisley_253.jpg
Impressionism,Alfred_Sisley_254.jpg,../train_images\Impressionism\Alfred_Sisley_254.jpg
Impressionism,Alfred_Sisley_255.jpg,../train_images\Impressionism\Alfred_Sisley_255.jpg
Impressionism,Alfred_Sisley_257.jpg,../train_images\Impressionism\Alfred_Sisley_257.jpg
Impressionism,Alfred_Sisley_258.jpg,../train_images\Impressionism\Alfred_Sisley_258.jpg
Impressionism,Alfred_Sisley_259.jpg,../train_images\Impressionism\Alfred_Sisley_259.jpg
Impressionism,Alfred_Sisley_26.jpg,../train_images\Impressionism\Alfred_Sisley_26.jpg
Impressionism,Alfred_Sisley_29.jpg,../train_images\Impressionism\Alfred_Sisley_29.jpg
Impressionism,Alfred_Sisley_3.jpg,../train_images\Impressionism\Alfred_Sisley_3.jpg
Impressionism,Alfred_Sisley_30.jpg,../train_images\Impressionism\Alfred_Sisley_30.jpg
Impressionism,Alfred_Sisley_31.jpg,../train_images\Impressionism\Alfred_Sisley_31.jpg
Impressionism,Alfred_Sisley_32.jpg,../train_images\Impressionism\Alfred_Sisley_32.jpg
Impressionism,Alfred_Sisley_33.jpg,../train_images\Impressionism\Alfred_Sisley_33.jpg
Impressionism,Alfred_Sisley_34.jpg,../train_images\Impressionism\Alfred_Sisley_34.jpg
Impressionism,Alfred_Sisley_36.jpg,../train_images\Impressionism\Alfred_Sisley_36.jpg
Impressionism,Alfred_Sisley_37.jpg,../train_images\Impressionism\Alfred_Sisley_37.jpg
Impressionism,Alfred_Sisley_38.jpg,../train_images\Impressionism\Alfred_Sisley_38.jpg
Impressionism,Alfred_Sisley_39.jpg,../train_images\Impressionism\Alfred_Sisley_39.jpg
Impressionism,Alfred_Sisley_4.jpg,../train_images\Impressionism\Alfred_Sisley_4.jpg
Impressionism,Alfred_Sisley_40.jpg,../train_images\Impressionism\Alfred_Sisley_40.jpg
Impressionism,Alfred_Sisley_41.jpg,../train_images\Impressionism\Alfred_Sisley_41.jpg
Impressionism,Alfred_Sisley_43.jpg,../train_images\Impressionism\Alfred_Sisley_43.jpg
Impressionism,Alfred_Sisley_44.jpg,../train_images\Impressionism\Alfred_Sisley_44.jpg
Impressionism,Alfred_Sisley_45.jpg,../train_images\Impressionism\Alfred_Sisley_45.jpg
Impressionism,Alfred_Sisley_46.jpg,../train_images\Impressionism\Alfred_Sisley_46.jpg
Impressionism,Alfred_Sisley_47.jpg,../train_images\Impressionism\Alfred_Sisley_47.jpg
Impressionism,Alfred_Sisley_48.jpg,../train_images\Impressionism\Alfred_Sisley_48.jpg
Impressionism,Alfred_Sisley_5.jpg,../train_images\Impressionism\Alfred_Sisley_5.jpg
Impressionism,Alfred_Sisley_51.jpg,../train_images\Impressionism\Alfred_Sisley_51.jpg
Impressionism,Alfred_Sisley_52.jpg,../train_images\Impressionism\Alfred_Sisley_52.jpg
Impressionism,Alfred_Sisley_54.jpg,../train_images\Impressionism\Alfred_Sisley_54.jpg
Impressionism,Alfred_Sisley_55.jpg,../train_images\Impressionism\Alfred_Sisley_55.jpg
Impressionism,Alfred_Sisley_57.jpg,../train_images\Impressionism\Alfred_Sisley_57.jpg
Impressionism,Alfred_Sisley_58.jpg,../train_images\Impressionism\Alfred_Sisley_58.jpg
Impressionism,Alfred_Sisley_59.jpg,../train_images\Impressionism\Alfred_Sisley_59.jpg
Impressionism,Alfred_Sisley_6.jpg,../train_images\Impressionism\Alfred_Sisley_6.jpg
Impressionism,Alfred_Sisley_60.jpg,../train_images\Impressionism\Alfred_Sisley_60.jpg
Impressionism,Alfred_Sisley_61.jpg,../train_images\Impressionism\Alfred_Sisley_61.jpg
Impressionism,Alfred_Sisley_65.jpg,../train_images\Impressionism\Alfred_Sisley_65.jpg
Impressionism,Alfred_Sisley_66.jpg,../train_images\Impressionism\Alfred_Sisley_66.jpg
Impressionism,Alfred_Sisley_67.jpg,../train_images\Impressionism\Alfred_Sisley_67.jpg
Impressionism,Alfred_Sisley_7.jpg,../train_images\Impressionism\Alfred_Sisley_7.jpg
Impressionism,Alfred_Sisley_70.jpg,../train_images\Impressionism\Alfred_Sisley_70.jpg
Impressionism,Alfred_Sisley_71.jpg,../train_images\Impressionism\Alfred_Sisley_71.jpg
Impressionism,Alfred_Sisley_73.jpg,../train_images\Impressionism\Alfred_Sisley_73.jpg
Impressionism,Alfred_Sisley_74.jpg,../train_images\Impressionism\Alfred_Sisley_74.jpg
Impressionism,Alfred_Sisley_75.jpg,../train_images\Impressionism\Alfred_Sisley_75.jpg
Impressionism,Alfred_Sisley_76.jpg,../train_images\Impressionism\Alfred_Sisley_76.jpg
Impressionism,Alfred_Sisley_77.jpg,../train_images\Impressionism\Alfred_Sisley_77.jpg
Impressionism,Alfred_Sisley_78.jpg,../train_images\Impressionism\Alfred_Sisley_78.jpg
Impressionism,Alfred_Sisley_8.jpg,../train_images\Impressionism\Alfred_Sisley_8.jpg
Impressionism,Alfred_Sisley_80.jpg,../train_images\Impressionism\Alfred_Sisley_80.jpg
Impressionism,Alfred_Sisley_81.jpg,../train_images\Impressionism\Alfred_Sisley_81.jpg
Impressionism,Alfred_Sisley_82.jpg,../train_images\Impressionism\Alfred_Sisley_82.jpg
Impressionism,Alfred_Sisley_83.jpg,../train_images\Impressionism\Alfred_Sisley_83.jpg
Impressionism,Alfred_Sisley_84.jpg,../train_images\Impressionism\Alfred_Sisley_84.jpg
Impressionism,Alfred_Sisley_85.jpg,../train_images\Impressionism\Alfred_Sisley_85.jpg
Impressionism,Alfred_Sisley_86.jpg,../train_images\Impressionism\Alfred_Sisley_86.jpg
Impressionism,Alfred_Sisley_87.jpg,../train_images\Impressionism\Alfred_Sisley_87.jpg
Impressionism,Alfred_Sisley_88.jpg,../train_images\Impressionism\Alfred_Sisley_88.jpg
Impressionism,Alfred_Sisley_9.jpg,../train_images\Impressionism\Alfred_Sisley_9.jpg
Impressionism,Alfred_Sisley_90.jpg,../train_images\Impressionism\Alfred_Sisley_90.jpg
Impressionism,Alfred_Sisley_91.jpg,../train_images\Impressionism\Alfred_Sisley_91.jpg
Impressionism,Alfred_Sisley_94.jpg,../train_images\Impressionism\Alfred_Sisley_94.jpg
Impressionism,Alfred_Sisley_96.jpg,../train_images\Impressionism\Alfred_Sisley_96.jpg
Impressionism,Alfred_Sisley_97.jpg,../train_images\Impressionism\Alfred_Sisley_97.jpg
Impressionism,Alfred_Sisley_98.jpg,../train_images\Impressionism\Alfred_Sisley_98.jpg
Impressionism,Alfred_Sisley_99.jpg,../train_images\Impressionism\Alfred_Sisley_99.jpg
Impressionism,Claude_Monet_1.jpg,../train_images\Impressionism\Claude_Monet_1.jpg
Impressionism,Claude_Monet_10.jpg,../train_images\Impressionism\Claude_Monet_10.jpg
Impressionism,Claude_Monet_11.jpg,../train_images\Impressionism\Claude_Monet_11.jpg
Impressionism,Claude_Monet_12.jpg,../train_images\Impressionism\Claude_Monet_12.jpg
Impressionism,Claude_Monet_13.jpg,../train_images\Impressionism\Claude_Monet_13.jpg
Impressionism,Claude_Monet_14.jpg,../train_images\Impressionism\Claude_Monet_14.jpg
Impressionism,Claude_Monet_15.jpg,../train_images\Impressionism\Claude_Monet_15.jpg
Impressionism,Claude_Monet_16.jpg,../train_images\Impressionism\Claude_Monet_16.jpg
Impressionism,Claude_Monet_17.jpg,../train_images\Impressionism\Claude_Monet_17.jpg
Impressionism,Claude_Monet_2.jpg,../train_images\Impressionism\Claude_Monet_2.jpg
Impressionism,Claude_Monet_20.jpg,../train_images\Impressionism\Claude_Monet_20.jpg
Impressionism,Claude_Monet_21.jpg,../train_images\Impressionism\Claude_Monet_21.jpg
Impressionism,Claude_Monet_22.jpg,../train_images\Impressionism\Claude_Monet_22.jpg
Impressionism,Claude_Monet_23.jpg,../train_images\Impressionism\Claude_Monet_23.jpg
Impressionism,Claude_Monet_24.jpg,../train_images\Impressionism\Claude_Monet_24.jpg
Impressionism,Claude_Monet_25.jpg,../train_images\Impressionism\Claude_Monet_25.jpg
Impressionism,Claude_Monet_26.jpg,../train_images\Impressionism\Claude_Monet_26.jpg
Impressionism,Claude_Monet_27.jpg,../train_images\Impressionism\Claude_Monet_27.jpg
Impressionism,Claude_Monet_28.jpg,../train_images\Impressionism\Claude_Monet_28.jpg
Impressionism,Claude_Monet_29.jpg,../train_images\Impressionism\Claude_Monet_29.jpg
Impressionism,Claude_Monet_3.jpg,../train_images\Impressionism\Claude_Monet_3.jpg
Impressionism,Claude_Monet_30.jpg,../train_images\Impressionism\Claude_Monet_30.jpg
Impressionism,Claude_Monet_31.jpg,../train_images\Impressionism\Claude_Monet_31.jpg
Impressionism,Claude_Monet_32.jpg,../train_images\Impressionism\Claude_Monet_32.jpg
Impressionism,Claude_Monet_35.jpg,../train_images\Impressionism\Claude_Monet_35.jpg
Impressionism,Claude_Monet_37.jpg,../train_images\Impressionism\Claude_Monet_37.jpg
Impressionism,Claude_Monet_38.jpg,../train_images\Impressionism\Claude_Monet_38.jpg
